Time,W730,W840,W1060,W1290,W1520
2017-04-27T00:00:00,0.776,0.068,3.513,15.252,0.588
2017-04-28T00:00:00,2.116,0.212,3.069,11.119,2.406
2017-04-29T00:00:00,0.545,0.151,7.216,12.940,14.200
2017-04-30T00:00:00,1.409,1.430,6.895,4.696,8.888
2017-05-01T00:00:00,0.090,0.119,11.576,4.335,11.986
2017-05-02T00:00:00,0.739,1.805,1.384,1.524,7.310
2017-05-03T00:00:00,0.865,0.022,3.167,2.958,0.148
2017-05-04T00:00:00,2.041,2.687,1.499,3.090,11.949
2017-05-05T00:00:00,2.885,1.450,5.561,14.819,2.512
2017-05-06T00:00:00,1.350,1.355,5.662,7.260,9.185
2017-05-07T00:00:00,0.848,0.957,4.742,3.907,9.177
2017-05-08T00:00:00,0.000,0.000,0.154,0.008,3.242
2017-05-09T00:00:00,0.337,0.878,0.934,0.485,12.082
2017-05-10T00:00:00,0.059,0.886,3.408,1.586,8.958
2017-05-11T00:00:00,2.503,2.197,1.449,1.212,3.045
2017-05-12T00:00:00,2.946,0.261,4.146,8.414,5.438
2017-05-13T00:00:00,0.400,3.668,0.111,0.027,13.077
2017-05-14T00:00:00,4.834,0.200,10.929,7.865,12.217
2017-05-15T00:00:00,0.141,2.098,2.011,0.039,6.830
2017-05-16T00:00:00,0.948,4.708,12.385,4.723,10.545
2017-05-17T00:00:00,0.233,2.199,1.335,0.200,4.259
2017-05-18T00:00:00,1.934,2.491,1.669,2.225,0.914
2017-05-19T00:00:00,0.905,3.900,10.265,14.637,5.556
2017-05-20T00:00:00,0.847,0.781,5.424,15.400,12.673
2017-05-21T00:00:00,0.274,0.617,6.948,10.224,19.655
2017-05-22T00:00:00,1.880,1.685,5.708,10.267,9.719
2017-05-23T00:00:00,0.503,1.451,9.955,5.963,4.425
2017-05-24T00:00:00,0.815,0.579,9.647,3.247,14.661
2017-05-25T00:00:00,5.427,0.192,13.560,32.502,13.556
2017-05-26T00:00:00,3.500,3.867,11.183,2.496,8.860
2017-05-27T00:00:00,2.802,2.960,1.049,2.607,12.488
2017-05-28T00:00:00,1.602,1.403,0.606,0.296,2.169
2017-05-29T00:00:00,2.014,2.467,4.767,0.571,0.636
2017-05-30T00:00:00,1.300,1.651,4.559,3.205,1.651
2017-05-31T00:00:00,4.299,3.605,32.480,28.649,12.574
2017-06-01T00:00:00,1.691,0.162,3.701,10.735,4.476
2017-06-02T00:00:00,1.420,0.202,8.962,7.538,15.335
2017-06-03T00:00:00,6.557,1.189,13.631,30.949,15.721
2017-06-04T00:00:00,0.985,0.012,13.066,22.598,4.439
2017-06-05T00:00:00,0.006,0.014,3.209,0.039,13.462
2017-06-06T00:00:00,0.023,1.039,0.314,0.561,4.744
2017-06-07T00:00:00,0.069,0.030,0.036,0.015,0.182
2017-06-08T00:00:00,1.087,0.654,0.428,0.361,0.293
2017-06-09T00:00:00,4.365,0.693,6.762,4.692,0.865
2017-06-10T00:00:00,0.493,0.090,0.928,0.227,3.599
2017-06-11T00:00:00,2.777,0.009,4.018,6.615,0.311
2017-06-12T00:00:00,0.629,0.864,8.437,6.052,5.814
2017-06-13T00:00:00,1.320,0.286,15.871,3.616,12.390
2017-06-14T00:00:00,4.506,3.215,32.201,13.250,15.462
2017-06-15T00:00:00,3.059,0.165,4.344,3.269,3.082
2017-06-16T00:00:00,1.362,1.652,6.360,2.135,3.228
2017-06-17T00:00:00,3.249,2.310,25.167,16.133,20.996
2017-06-18T00:00:00,9.088,1.015,17.469,16.403,7.643
2017-06-19T00:00:00,8.291,2.318,8.877,26.701,7.183
2017-06-20T00:00:00,19.496,8.182,3.089,6.776,42.030
2017-06-21T00:00:00,6.522,3.054,7.877,4.974,8.505
2017-06-22T00:00:00,22.554,3.927,11.834,9.310,39.888
2017-06-23T00:00:00,3.010,1.484,5.698,2.409,4.976
2017-06-24T00:00:00,3.622,1.994,5.921,3.310,5.153
2017-06-25T00:00:00,9.730,5.486,10.566,18.707,5.686
2017-06-26T00:00:00,6.645,2.863,10.077,26.574,6.821
2017-06-27T00:00:00,1.486,3.579,11.264,11.372,5.983
2017-06-28T00:00:00,0.372,5.321,1.231,0.499,5.964
2017-06-29T00:00:00,6.338,1.950,4.925,18.719,5.513
2017-06-30T00:00:00,9.853,6.504,6.335,23.876,11.836
2017-07-01T00:00:00,6.385,0.665,18.020,42.808,22.300
2017-07-02T00:00:00,8.315,2.608,21.860,15.427,15.081
2017-07-03T00:00:00,10.019,3.717,11.633,16.103,8.586
2017-07-04T00:00:00,4.720,3.845,18.157,10.056,19.165
2017-07-05T00:00:00,6.598,5.421,14.861,15.060,8.809
2017-07-06T00:00:00,7.019,6.003,14.206,11.454,18.650
2017-07-07T00:00:00,12.783,4.589,4.260,15.067,8.412
2017-07-08T00:00:00,5.804,4.894,10.958,13.341,2.023
2017-07-09T00:00:00,15.944,9.110,29.862,38.568,34.218
2017-07-10T00:00:00,11.326,9.457,28.945,35.819,49.728
2017-07-11T00:00:00,8.801,10.774,23.056,24.757,27.767
2017-07-12T00:00:00,0.932,3.737,4.188,1.082,14.315
2017-07-13T00:00:00,0.185,4.863,0.543,0.000,0.781
2017-07-14T00:00:00,0.093,0.916,1.948,0.848,4.612
2017-07-15T00:00:00,0.499,1.769,5.368,1.514,2.542
2017-07-16T00:00:00,3.662,3.273,3.730,3.140,1.270
2017-07-17T00:00:00,1.657,6.439,0.980,11.486,5.098
2017-07-18T00:00:00,1.089,6.462,2.424,0.788,9.081
2017-07-19T00:00:00,1.332,1.355,13.735,10.489,7.560
2017-07-20T00:00:00,0.135,0.967,8.421,3.200,12.539
2017-07-21T00:00:00,1.399,2.044,2.469,14.897,15.621
2017-07-22T00:00:00,1.510,4.068,5.541,0.429,14.873
2017-07-23T00:00:00,1.380,1.972,6.658,5.278,10.699
2017-07-24T00:00:00,1.576,8.045,8.903,6.307,15.973
2017-07-25T00:00:00,2.167,3.746,2.575,19.012,11.327
2017-07-26T00:00:00,1.009,2.456,5.691,4.800,14.471
2017-07-27T00:00:00,0.967,1.487,8.714,7.502,7.305
2017-07-28T00:00:00,7.396,3.154,4.621,2.139,0.969
2017-07-29T00:00:00,12.088,7.483,18.786,13.476,10.616
2017-07-30T00:00:00,7.187,13.020,3.444,1.471,10.655
2017-07-31T00:00:00,1.498,7.269,5.610,3.419,4.529
2017-08-01T00:00:00,1.501,5.394,6.663,14.108,7.714
2017-08-02T00:00:00,1.276,7.269,7.324,14.128,15.084
2017-08-03T00:00:00,1.676,6.135,4.112,6.107,13.186
2017-08-04T00:00:00,2.979,4.932,8.689,3.488,14.669
2017-08-05T00:00:00,0.401,2.977,2.354,0.755,7.025
2017-08-06T00:00:00,1.106,2.380,7.198,8.955,5.648
2017-08-07T00:00:00,1.895,2.856,9.144,12.243,5.303
2017-08-08T00:00:00,7.799,5.315,6.471,16.073,10.750
2017-08-09T00:00:00,5.846,14.408,7.729,25.601,26.202
2017-08-10T00:00:00,14.483,7.771,14.643,37.472,38.591
2017-08-11T00:00:00,15.529,5.804,42.425,64.597,44.541
2017-08-12T00:00:00,1.294,6.106,23.357,11.755,82.749
2017-08-13T00:00:00,6.499,0.949,14.871,7.312,40.619
2017-08-14T00:00:00,7.020,7.712,14.331,7.603,12.939
2017-08-15T00:00:00,6.653,3.311,4.026,7.799,8.712
2017-08-16T00:00:00,0.572,1.559,2.386,5.610,2.761
2017-08-17T00:00:00,2.749,1.914,4.625,2.721,2.920
2017-08-18T00:00:00,9.391,6.085,17.940,3.612,3.481
2017-08-19T00:00:00,17.826,12.978,6.982,8.132,9.200
2017-08-20T00:00:00,9.882,5.047,3.413,1.116,3.789
2017-08-21T00:00:00,4.840,2.031,4.415,0.813,0.718
2017-08-22T00:00:00,1.664,4.933,2.580,0.685,6.738
2017-08-23T00:00:00,1.002,3.742,2.483,0.177,8.609
2017-08-24T00:00:00,2.730,5.246,3.745,0.347,3.225
2017-08-25T00:00:00,0.467,1.907,1.810,3.690,2.511
2017-08-26T00:00:00,0.546,2.029,5.652,1.175,3.564
2017-08-27T00:00:00,1.283,2.040,7.631,0.864,34.262
2017-08-28T00:00:00,1.985,1.939,12.815,2.946,16.329
2017-08-29T00:00:00,2.106,3.044,3.254,1.759,2.686
2017-08-30T00:00:00,2.387,2.474,4.200,7.446,0.195
2017-08-31T00:00:00,3.926,2.267,5.387,8.391,23.819
2017-09-01T00:00:00,7.043,6.249,12.769,4.030,6.444
2017-09-02T00:00:00,1.967,8.293,9.346,6.498,7.389
2017-09-03T00:00:00,4.538,9.870,16.271,16.288,16.376
2017-09-04T00:00:00,2.272,6.181,7.047,15.005,7.865
2017-09-05T00:00:00,2.566,1.668,2.632,10.667,1.209
2017-09-06T00:00:00,0.963,0.090,2.589,5.386,6.023
2017-09-07T00:00:00,0.647,0.170,3.395,0.665,6.277
2017-09-08T00:00:00,0.888,0.614,5.426,7.652,11.120
2017-09-09T00:00:00,0.386,0.117,3.259,19.742,7.339
2017-09-10T00:00:00,2.511,2.141,17.839,20.075,30.374
2017-09-11T00:00:00,0.014,0.171,1.536,0.750,11.638
